character_id,voice_actor_id,voice_actor_name,voice_actor_language
182819,39456,"Vieira, Luiz Sérgio",Portuguese (BR)
176143,146,"Ootsuka, Akio",Japanese
176143,46356,"Barros, Gutemberg",Portuguese (BR)
187586,9789,"Hirata, Mana",Japanese
187586,52970,"Menezes, Bia",Portuguese (BR)
159539,18,"Shibata, Hidekatsu",Japanese
159539,43965,"Persy, Luiz Carlos",Portuguese (BR)
187575,279,"Mizushima, Daichuu",Japanese
187575,5103,"Antas, Rodrigo",Portuguese (BR)
157758,599,"Toyosaki, Aki",Japanese
157758,52902,"Guioli, Aline",Portuguese (BR)
147895,11661,"Kurosawa, Tomoyo",Japanese
147895,34843,"Palomanes, Luisa",Portuguese (BR)
187558,255,"Chiba, Shigeru",Japanese
187558,45005,"Gesteira, Carlos",Portuguese (BR)
187515,11817,"Matsuoka, Yoshitsugu",Japanese
187515,33313,"Souza, Marcos",Portuguese (BR)
159540,39366,"Koichi, Makoto",Japanese
159540,55831,"Marie, Jeane",Portuguese (BR)
187581,212,"Ono, Daisuke",Japanese
187581,55688,"Tupper, Yuri",Portuguese (BR)
165729,48682,"Kaneko, Hayato",Japanese
165729,43800,"Júnior, Francisco",Portuguese (BR)
172727,284,"Tachiki, Fumihiko",Japanese
172727,11531,"Lopes, Guilherme",Portuguese (BR)
157715,91,"Nakata, Jouji",Japanese
157715,45037,"Telles​, Ricardo",Portuguese (BR)
187584,20,"Konishi, Katsuyuki",Japanese
187584,63058,"Linhares, Bruno",Portuguese (BR)
213588,12677,"Urayama, Jin",Japanese
213588,46355,"Bernardo, Paulo",Portuguese (BR)
157703,555,"Murase, Katsuki",Japanese
157703,43639,"Rossatto, Raphael",Portuguese (BR)
157763,5250,"Hidaka, Rina",Japanese
157763,55579,"Santoro, Raphaela",Portuguese (BR)
157761,30,"Hoshi, Souichirou",Japanese
157761,43812,"Souto, Clécio",Portuguese (BR)
157762,395,"Inada, Tetsu",Japanese
157762,43799,"Berger, Maurício",Portuguese (BR)
159541,140,Yukana,Japanese
159541,52974,"Schachter, Louise",Portuguese (BR)
157686,801,"Kase, Yasuyuki",Japanese
157686,45371,"Sierpe, Fernando",Portuguese (BR)
190358,34,"Kobayashi, Yuu",Japanese
190358,45430,"Ghezzi, Aline",Portuguese (BR)
188908,63,"Fujiwara, Keiji",Japanese
188908,7318,"Adriano, Peterson",Portuguese (BR)
226885,133,"Takagi, Wataru",Japanese
226885,28611,"Feier Motta, Luiz",Portuguese (BR)
226885,23711,"Rausenberger, Emmanuel",French
226885,44236,"Kraus, Kevin",German
187571,74236,"Masaru Barron, Matthew",Japanese
187571,39455,"Simões, Márcio",Portuguese (BR)
167603,591,"Tsuda, Kenjirou",Japanese
167603,52963,"Ribeiro, Renan",Portuguese (BR)
256334,10166,"Tokumoto, Eiichirou",Japanese
256334,62365,"Solo, Raúl",Spanish
256334,45386,"Dondi, Márcio",Portuguese (BR)
256334,512,"Sorich, Michael",English
187587,97,"Toriumi, Kousuke",Japanese
187587,63206,"Rasgah, Cleiton",Portuguese (BR)
166101,257,"Hiyama, Nobuyuki",Japanese
166101,44342,"Mascarenhas, Fred",Portuguese (BR)
209958,15543,"Yamamoto, Kanehira",Japanese
209958,44004,"Back, Flávio",Portuguese (BR)
27282,1762,"Kimura, Ryouhei",Japanese
97615,28045,"Nanami, Hiroki",Japanese
119419,13639,"Uchida, Maaya",Japanese
140917,98,"Hatano, Wataru",Japanese
140074,395,"Inada, Tetsu",Japanese
141559,93,"Itou, Shizuka",Japanese
140916,299,"Nomura, Kenji",Japanese
125101,140,Yukana,Japanese
125100,823,"Takagaki, Ayahi",Japanese
125099,11817,"Matsuoka, Yoshitsugu",Japanese
119425,599,"Toyosaki, Aki",Japanese
119421,236,"Touchi, Hiroki",Japanese
125102,36461,"Suzuki, Aina",Japanese
35554,11661,"Kurosawa, Tomoyo",Japanese
27221,18227,"Saitou, Souma",Japanese
125098,591,"Tsuda, Kenjirou",Japanese
27283,37047,"Takada, Yuuki",Japanese
244732,22329,"Oozora, Naomi",Japanese
244741,34701,"Kagami, Riki",Japanese
244742,42514,"Kameyama, Yuuji",Japanese
244739,38660,"Momokawa, Rika",Japanese
244740,11801,"Kohinata, Miwa",Japanese
244737,27787,"Maeda, Souma",Japanese
244734,40034,"Kinugawa, Rika",Japanese
244736,53673,"Kubota, Hikari",Japanese
244733,39110,"Narumi, Takashi",Japanese
244735,72639,"Yano, Ryota",Japanese
244738,41328,"Koga, Aoi",Japanese
202004,41966,"Harris, Jill",English
202004,10929,Lynn,Japanese
202004,60532,"Haugness, Pauline",French
202004,1090,"Pacotto, Emanuela",Italian
131944,16775,"Fajardo, Ricco",English
131944,17635,"Furukawa, Makoto",Japanese
131944,55005,"Van Santfoort, Maxime",French
168313,,,
139011,,,
162770,,,
131941,79,"Sakurai, Takahiro",Japanese
131941,36888,"Mills, Daman",English
246231,,,
215530,,,
200352,,,
165896,10094,"Fukushima, Jun",Japanese
165896,16641,"Tindle, Austin",English
131935,989,"Yamaguchi, Tarou",Japanese
131935,19809,"George, Cris",English
164900,41501,"Tomari, Asuna",Japanese
164900,10795,"Reynolds, Ryan",English
131939,337,"Ootsuka, Houchuu",Japanese
131939,5990,"Campbell, Charles",English
165853,,,
131934,,,
243474,,,
199170,5142,"Ishikawa, Yui",Japanese
199170,19309,"McDonald, Margaret",English
199170,55023,"Braam, Marie",French
168677,16635,"Hanae, Natsuki",Japanese
168677,25401,"Chapin, Clifford",English
168677,55179,"Lemaire, Brieuc",French
164902,5491,"Ono, Atsushi",Japanese
164902,60085,"DuBose, Bruce",English
163251,19639,"Yanagita, Junichi",Japanese
163251,312,"Vale, Eric",English
167277,123,"Nakai, Kazuya",Japanese
167277,250,"Huber, Chuck",English
167277,9938,"Macaluso, David",French
131936,,,
131940,,,
246235,41664,"Fujii, Hayato",Japanese
246235,35119,"Phillips, Ben",English
246235,56253,"Rossion, Jean-François",French
164901,29667,"Ishiya, Haruki",Japanese
164901,40701,"Snow, Derick",English
164899,15543,"Yamamoto, Kanehira",Japanese
164899,872,"Williams, Kent",English
164899,55511,"Dubois, Robert",French
243475,,,
243478,37562,"Chiba, Shouya",Japanese
243478,54504,"Beckles, A.J.",English
243478,56792,"Besson, Yannick",French
179800,9973,"Numakura, Manami",Japanese
179800,9091,"Tipton, Alexis",English
179800,31357,"Chauvier, Delphine",French
131937,25437,"Ichimichi, Mao",Japanese
131937,24451,"Rojas, Michelle",English
131937,56336,"Windal, Mélissa",French
131943,25167,"Senbongi, Sayaka",Japanese
131943,9526,"Ballard, Tia",English
131943,55023,"Braam, Marie",French
131942,7695,"Eguchi, Takuya",Japanese
131942,9087,"Sinclair, Ian",English
131942,21401,"Crépet, Alexandre",French
196212,,,
248311,1074,"Yasumura, Makoto",Japanese
248311,59835,"Louie, Nicholas Andrew",English
248311,55421,"Haùgness, Frederik",French
186859,38659,"Hondo, Kaede",Japanese
186859,159,"Rial, Monica",English
186859,26763,"Ostrowski, Marielle",French
131549,414,"Karbowski, Brittney",English
131549,47918,"Okasaki, Miho",Japanese
131549,56475,"Seyad, Shérine",French
131932,1342,"Rager, Chris",English
131932,1489,"Maeno, Tomoaki",Japanese
131932,26731,"Matthys, Nicolas",French
249359,41752,"Mizunaka, Masaaki",Japanese
249359,43093,"Kunda, Gabe",English
249359,56535,"Duprez, Simon",French
209576,,,
165298,591,"Tsuda, Kenjirou",Japanese
165298,611,"Potter, Brandon",English
202004,41966,"Harris, Jill",English
202004,10929,Lynn,Japanese
202004,60532,"Haugness, Pauline",French
202004,1090,"Pacotto, Emanuela",Italian
131944,16775,"Fajardo, Ricco",English
131944,17635,"Furukawa, Makoto",Japanese
131944,55005,"Van Santfoort, Maxime",French
168313,,,
139011,,,
162770,,,
131941,79,"Sakurai, Takahiro",Japanese
131941,36888,"Mills, Daman",English
246231,,,
215530,,,
200352,,,
165896,10094,"Fukushima, Jun",Japanese
165896,16641,"Tindle, Austin",English
131935,989,"Yamaguchi, Tarou",Japanese
131935,19809,"George, Cris",English
164900,41501,"Tomari, Asuna",Japanese
164900,10795,"Reynolds, Ryan",English
131939,337,"Ootsuka, Houchuu",Japanese
131939,5990,"Campbell, Charles",English
165853,,,
131934,,,
243474,,,
199170,5142,"Ishikawa, Yui",Japanese
199170,19309,"McDonald, Margaret",English
199170,55023,"Braam, Marie",French
168677,16635,"Hanae, Natsuki",Japanese
168677,25401,"Chapin, Clifford",English
168677,55179,"Lemaire, Brieuc",French
164902,5491,"Ono, Atsushi",Japanese
164902,60085,"DuBose, Bruce",English
163251,19639,"Yanagita, Junichi",Japanese
163251,312,"Vale, Eric",English
167277,123,"Nakai, Kazuya",Japanese
167277,250,"Huber, Chuck",English
167277,9938,"Macaluso, David",French
131936,,,
131940,,,
246235,41664,"Fujii, Hayato",Japanese
246235,35119,"Phillips, Ben",English
246235,56253,"Rossion, Jean-François",French
164901,29667,"Ishiya, Haruki",Japanese
164901,40701,"Snow, Derick",English
164899,15543,"Yamamoto, Kanehira",Japanese
164899,872,"Williams, Kent",English
164899,55511,"Dubois, Robert",French
243475,,,
243478,37562,"Chiba, Shouya",Japanese
243478,54504,"Beckles, A.J.",English
243478,56792,"Besson, Yannick",French
179800,9973,"Numakura, Manami",Japanese
179800,9091,"Tipton, Alexis",English
179800,31357,"Chauvier, Delphine",French
131937,25437,"Ichimichi, Mao",Japanese
131937,24451,"Rojas, Michelle",English
131937,56336,"Windal, Mélissa",French
131943,25167,"Senbongi, Sayaka",Japanese
131943,9526,"Ballard, Tia",English
131943,55023,"Braam, Marie",French
131942,7695,"Eguchi, Takuya",Japanese
131942,9087,"Sinclair, Ian",English
131942,21401,"Crépet, Alexandre",French
196212,,,
248311,1074,"Yasumura, Makoto",Japanese
248311,59835,"Louie, Nicholas Andrew",English
248311,55421,"Haùgness, Frederik",French
186859,38659,"Hondo, Kaede",Japanese
186859,159,"Rial, Monica",English
186859,26763,"Ostrowski, Marielle",French
131549,414,"Karbowski, Brittney",English
131549,47918,"Okasaki, Miho",Japanese
131549,56475,"Seyad, Shérine",French
131932,1342,"Rager, Chris",English
131932,1489,"Maeno, Tomoaki",Japanese
131932,26731,"Matthys, Nicolas",French
249359,41752,"Mizunaka, Masaaki",Japanese
249359,43093,"Kunda, Gabe",English
249359,56535,"Duprez, Simon",French
209576,,,
165298,591,"Tsuda, Kenjirou",Japanese
165298,611,"Potter, Brandon",English
188576,66577,"Ortiz-Segura, Mauricio",English
188576,62748,"Martínez Torizes, Eduardo",Spanish
188576,66067,"de Angelo, Dani",Portuguese (BR)
188576,9909,"Hébrant, Sébastien",French
188576,68155,"Doujima, Hayato",Japanese
188577,70410,"Vildasol, Eduardo",English
188577,60375,"Guerrero, Armando",Spanish
188577,44016,"Luiz, Ítalo",Portuguese (BR)
188577,21401,"Crépet, Alexandre",French
188577,47739,"Ban, Taito",Japanese
188053,72056,"Danae, Rebecca",English
188053,29723,"Ángeles, Jessica",Spanish
188053,68599,"Évanz, Simone",Portuguese (BR)
188053,57184,"Dieu, Julie",French
188053,48605,"Suguta, Hina",Japanese
255054,55123,"Abouatmane, Sofia",French
255054,77999,"Ribeiro, Fernanda",Portuguese (BR)
255715,55182,"Deworst, Ludivine",French
256402,55485,"Belasri, Tim",French
256046,30917,"Satou, Hinata",Japanese
256046,56337,"Leclercq, Lise",French
196522,34849,"Andreatto, Andressa",Portuguese (BR)
196522,55024,"Pyronnet, Sophie",French
196115,52908,"Camargo, Bruno",Portuguese (BR)
196115,26959,"Delmotte, Thibaut",French
256403,57452,"Locqueneux, Damien",French
255055,26697,"Liénart, Laetitia",French
255055,55707,"Alexandre, Marianna",Portuguese (BR)
256748,26297,"Manet, David",French
255056,56252,"Devos, Audrey",French
255056,43652,"Cezar, Mabel",Portuguese (BR)
254356,13551,"Yukinari, Toa",Japanese
254356,55562,"Donnadieu, Ingrid",French
254356,46357,"Alves, Natália",Portuguese (BR)
254356,46131,"Castañeda, Carla",Spanish
254354,1637,"Uchida, Yuuya",Japanese
254354,55678,"Tessier, Pierre",French
254354,43878,"Franco, Hércules",Portuguese (BR)
254354,57470,"Arenas, José",Spanish
195313,9677,"Mamiya, Yasuhiro",Japanese
195313,43630,"Primo, Reginaldo",Portuguese (BR)
195313,58790,"Hancisse, Thierry",French
195313,57323,"Pérez Castillo, Mauricio",Spanish
256051,898,Cho,Japanese
256051,9528,"Tatasciore, Fred",English
256051,64043,"Fabregat, Germán",Spanish
256051,28287,"Buscatto, Mathieu",French
256051,44212,"Brieger, Sven",German
254355,17215,"Tanezaki, Atsumi",Japanese
254355,69907,"Dawson, Rosario",English
254355,58813,"Raud, Léovanie",French
254355,44033,"Feijó, Taís",Portuguese (BR)
254355,22481,"de Pando, Cynthia",Spanish
254359,13801,"Satou, Miyuki",Japanese
254359,57196,"Infante, Elizabeth",Spanish
254359,55905,"Freitas, Júlia",Portuguese (BR)
254359,60065,"Thuilier, Coralie",French
254357,356,"Shimono, Hiro",Japanese
254357,73684,"Trouillard, Kylian",French
254357,70057,"Desco, Ethien",Spanish
254357,44521,"Salerno, Arthur",Portuguese (BR)
254358,28755,"Ishigami, Shizuka",Japanese
254358,78001,"Pereira, Pedro",Portuguese (BR)
254360,869,"Hayami, Saori",Japanese
254360,48217,"Montano, Sumalee",English
254360,57193,"Valadez, Azucena",Spanish
254360,78002,"Gomes, Dani",Portuguese (BR)
255212,12947,"Keichou, Yuka",Japanese
255212,68252,"Suhett, Andrea",Portuguese (BR)
256050,14155,"Azakami, Youhei",Japanese
256050,30665,"Roye, Nicolas",English
256050,77611,"Becerril, Sergio",Spanish
256050,6112,"Haggége, Julien",German
254356,13551,"Yukinari, Toa",Japanese
254356,55562,"Donnadieu, Ingrid",French
254356,46357,"Alves, Natália",Portuguese (BR)
254356,46131,"Castañeda, Carla",Spanish
254354,1637,"Uchida, Yuuya",Japanese
254354,55678,"Tessier, Pierre",French
254354,43878,"Franco, Hércules",Portuguese (BR)
254354,57470,"Arenas, José",Spanish
195313,9677,"Mamiya, Yasuhiro",Japanese
195313,43630,"Primo, Reginaldo",Portuguese (BR)
195313,58790,"Hancisse, Thierry",French
195313,57323,"Pérez Castillo, Mauricio",Spanish
256051,898,Cho,Japanese
256051,9528,"Tatasciore, Fred",English
256051,64043,"Fabregat, Germán",Spanish
256051,28287,"Buscatto, Mathieu",French
256051,44212,"Brieger, Sven",German
254355,17215,"Tanezaki, Atsumi",Japanese
254355,69907,"Dawson, Rosario",English
254355,58813,"Raud, Léovanie",French
254355,44033,"Feijó, Taís",Portuguese (BR)
254355,22481,"de Pando, Cynthia",Spanish
254359,13801,"Satou, Miyuki",Japanese
254359,57196,"Infante, Elizabeth",Spanish
254359,55905,"Freitas, Júlia",Portuguese (BR)
254359,60065,"Thuilier, Coralie",French
254357,356,"Shimono, Hiro",Japanese
254357,73684,"Trouillard, Kylian",French
254357,70057,"Desco, Ethien",Spanish
254357,44521,"Salerno, Arthur",Portuguese (BR)
254358,28755,"Ishigami, Shizuka",Japanese
254358,78001,"Pereira, Pedro",Portuguese (BR)
254360,869,"Hayami, Saori",Japanese
254360,48217,"Montano, Sumalee",English
254360,57193,"Valadez, Azucena",Spanish
254360,78002,"Gomes, Dani",Portuguese (BR)
255212,12947,"Keichou, Yuka",Japanese
255212,68252,"Suhett, Andrea",Portuguese (BR)
256050,14155,"Azakami, Youhei",Japanese
256050,30665,"Roye, Nicolas",English
256050,77611,"Becerril, Sergio",Spanish
256050,6112,"Haggége, Julien",German
238963,591,"Tsuda, Kenjirou",Japanese
245484,8,"Kugimiya, Rie",Japanese
245485,869,"Hayami, Saori",Japanese
245483,21813,"Murase, Michiyo",Japanese
245482,16,"Sugiyama, Noriaki",Japanese
245486,72968,"Orihara, Kurumi",Japanese
253974,65482,"Kimura, Taihi",Japanese
253972,45735,"Yamahashi, Masaomi",Japanese
253992,82,"Park, Romi",Japanese
254208,56543,"Hiromatsu, Serika",Japanese
256016,78469,"Noji, Momoko",Japanese
253608,11030,"Anzai, Chika",Japanese
253973,34999,"Watanuki, Ryuunosuke",Japanese
254211,78468,"Kimura, Kenji",Japanese
256037,78500,"Ariga, Tsumugi",Japanese
253606,38792,"Haruse, Natsumi",Japanese
253607,74777,"Ohira, Ahiru",Japanese
253280,76424,"Ayasaka, Hana",Japanese
253281,33293,"Shirato, Yuki",Japanese
252879,742,"Kusumi, Naomi",Japanese
253604,12961,"Han, Megumi",Japanese
255696,5192,"Sasaki, Yuuko",Japanese
254209,801,"Kase, Yasuyuki",Japanese
254210,6089,"Kitahara, Sayaka",Japanese
252877,1764,"Uchiyama, Kouki",Japanese
254207,12487,"Isobe, Masako",Japanese
253605,36471,"Takeuchi, Shunsuke",Japanese
252548,1122,"Kuroda, Takaya",Japanese
253609,5697,"Nomura, Katsuhito",Japanese
256036,78499,"Wakamori, Mizuki",Japanese
255388,26063,"Ueda, Reina",Japanese
137915,7695,"Eguchi, Takuya",Japanese
173356,49120,"Imai, Fumiya",Japanese
138197,25921,"Nakazawa, Masatomo",Japanese
137914,32719,"Yano, Shougo",Japanese
138312,33995,"Uchida, Yuuma",Japanese
173358,47739,"Ban, Taito",Japanese
171276,186,"Asanuma, Shintaro",Japanese
243118,15477,"Takanashi, Kengo",Japanese
243118,39449,"Vila Verde, Fabrício",Portuguese (BR)
243118,44398,"Velázquez, Alan Fernando",Spanish
243119,7263,"Hikasa, Youko",Japanese
243119,46588,"Viotti, Luísa",Portuguese (BR)
243119,57204,"Jara, Betzabé",Spanish
253929,43104,"Hirose, Yuuki",Japanese
253929,34849,"Andreatto, Andressa",Portuguese (BR)
248050,29667,"Ishiya, Haruki",Japanese
248050,11521,"Chesman, Yuri",Portuguese (BR)
248050,64146,"González, Dalí",Spanish
243120,10989,"Shimazaki, Nobunaga",Japanese
243120,43672,"Viana, William",Portuguese (BR)
243120,44343,"Leal, Miguel Ángel",Spanish
248049,38438,"Amasaki, Kouhei",Japanese
248049,43718,"Tatini, Adrian",Portuguese (BR)
248049,57209,"Winslow, Marc",Spanish
248052,337,"Ootsuka, Houchuu",Japanese
248052,45380,"Borgerth, Eduardo",Portuguese (BR)
253927,211,"Gotou, Saori",Japanese
253927,28537,"Menezes, Erika",Portuguese (BR)
253927,47671,"González, Nycolle",Spanish
253928,11360,"Sasaki, Mikoi",Japanese
253928,40625,"Bittencourt, Ana Elena",Portuguese (BR)
253928,61261,"Mora, Zoé",Spanish
257193,,,
257212,,,
248051,42,"Matsukaze, Masaya",Japanese
249904,40903,"Kino, Hina",Japanese
225792,28889,"Yamaya, Yoshitaka",Japanese
42644,24265,"Tanaka, Minami",Japanese
7368,88,"Irino, Miyu",Japanese
160117,160,"Koyasu, Takehito",Japanese
7372,356,"Shimono, Hiro",Japanese
82315,11184,"Touyama, Nao",Japanese
20201,14441,"Uesaka, Sumire",Japanese
213803,,,
151868,11622,"Sakura, Ayane",Japanese
160116,133,"Takagi, Wataru",Japanese
213802,10148,"Takahashi, Shinya",Japanese
213832,94,"Watanabe, Akeno",Japanese
247957,11361,"Tokui, Sora",Japanese
247956,11840,"Kondou, Hironori",Japanese
213816,296,"Kirimoto, Takuya",Japanese
151827,890,"Tomatsu, Haruka",Japanese
213842,286,"Sasaki, Nozomu",Japanese
246109,890,"Tomatsu, Haruka",Japanese
213845,47414,"Sugiyama, Riho",Japanese
21013,137,"Hayami, Show",Japanese
238795,33995,"Uchida, Yuuma",Japanese
108289,1,"Seki, Tomokazu",Japanese
25087,14441,"Uesaka, Sumire",Japanese
3364,65,"Miyano, Mamoru",Japanese
171575,6,"Morikawa, Toshiyuki",Japanese
247945,1521,"Oota, Shinichirou",Japanese
33757,118,"Kamiya, Hiroshi",Japanese
146060,9677,"Mamiya, Yasuhiro",Japanese
7151,102,"Katou, Masayuki",Japanese
191815,54057,"Kawashima, Akira",Japanese
141475,51534,"Miyata, Toshiya",Japanese
25095,39127,"Kasama, Jun",Japanese
187820,39127,"Kasama, Jun",Japanese
25071,25,"Yasumoto, Hiroki",Japanese
168134,47625,"Komada, Wataru",Japanese
192820,74821,"Tomioka, Yuusuke",Japanese
191817,10571,"Tone, Kentarou",Japanese
192821,257,"Hiyama, Nobuyuki",Japanese
25098,819,"Ono, Kensho",Japanese
141172,20,"Konishi, Katsuyuki",Japanese
192829,12280,"Matsumoto, Shinobu",Japanese
141171,1,"Seki, Tomokazu",Japanese
141323,416,"Kamiya, Akira",Japanese
25099,14441,"Uesaka, Sumire",Japanese
170127,513,"Nakamura, Yuuichi",Japanese
192818,412,"Ishikawa, Hideo",Japanese
192825,74820,"Otaka, Yoshiyasu",Japanese
192828,409,"Kawahara, Yoshihisa",Japanese
192819,34615,"Kobayashi, Chikahiro",Japanese
146063,196,"Taniyama, Kishou",Japanese
141325,673,"Furukawa, Toshio",Japanese
141436,,,
141167,708,"Yanagihara, Tetsuya",Japanese
192826,134,"Kusao, Takeshi",Japanese
33788,2,"Sugita, Tomokazu",Japanese
192823,44664,"Ishige, Shouya",Japanese
192827,685,"Matsuyama, Takashi",Japanese
141404,416,"Kamiya, Akira",Japanese
192830,95,"Suwabe, Junichi",Japanese
8079,1,"Seki, Tomokazu",Japanese
41780,20,"Konishi, Katsuyuki",Japanese
170126,8639,"Tamaru, Atsushi",Japanese
146059,283,"Yoshino, Hiroyuki",Japanese
146064,167,"Kakihara, Tetsuya",Japanese
191819,146,"Ootsuka, Akio",Japanese
25088,395,"Inada, Tetsu",Japanese
25096,212,"Ono, Daisuke",Japanese
146061,9749,"Kanuka, Mitsuaki",Japanese
192181,,,
192822,74,"Nojima, Kenji",Japanese
29743,672,"Kaji, Yuuki",Japanese
25097,24889,"Kobayashi, Kendou",Japanese
238764,38659,"Hondo, Kaede",Japanese
238764,55526,"Lacombe, Lila",French
238764,46375,"Porto, Luiza",Portuguese (BR)
238764,23661,"Tietz, Kristina",German
238764,63032,"Nathanson, Julie",English
238760,11641,"Kuno, Misaki",Japanese
238760,63498,"Legrand, Faustine",French
238760,75782,"Galli, Lorenzo",Portuguese (BR)
238760,57193,"Valadez, Azucena",Spanish
238760,45537,"Hadad, Ben",German
238760,982,"Derryberry, Debi",English
238760,46018,"Orra, Ana",Spanish
238762,21955,"Taichi, You",Japanese
238762,56146,"Orphelin, Noémie",French
238762,43700,"Giudice, Michelle",Portuguese (BR)
238762,37861,"Trott, Abby",English
238761,21543,"Hanamori, Yumiri",Japanese
238761,57499,"du Pac, Jean-Stan",French
238761,44016,"Luiz, Ítalo",Portuguese (BR)
238761,57222,"Romero, Marisol",Spanish
238761,68653,"Regan, Kieran",English
238761,45514,"Schatton, Nina",German
238761,77578,"Küch, Ben",German
245501,55890,"Horta, Rodrigo",Portuguese (BR)
253845,21785,"Harlacher, Erika",English
253845,55404,"Serre, Léopoldine",French
253845,31339,"Hönig, Maria",German
253845,43628,"Ferreira, Priscila",Portuguese (BR)
253845,78666,"Alfonso, Nerea",Spanish
253588,56327,"Godin, Stefan",French
253588,7974,"Lima, Wellington",Portuguese (BR)
253841,56270,"Hennequin, Charlotte",French
253841,1212,"Reidies, Daniela",German
253841,57207,"Hinojosa, Amanda",Spanish
253841,11595,"Marques, Jussara",Portuguese (BR)
238767,64724,"Montana, Léana",French
238767,55804,"Ruis, Carolina",Portuguese (BR)
253846,264,"O'Shaughnessey, Colleen",English
253846,33727,"Moreau, Adeline",French
253846,61021,"Gallardo, Dafne",Spanish
253846,31349,"Frenz, Victoria",German
253846,34849,"Andreatto, Andressa",Portuguese (BR)
253871,55406,"Moreau, Clément",French
253871,43087,"Burns, Griffin",English
253871,57209,"Winslow, Marc",Spanish
253871,6923,"Jellinek, Julius",German
253871,43672,"Viana, William",Portuguese (BR)
253843,58007,"Njo Lobé, Daniel",French
253843,57473,"Selim, Erick",Spanish
253843,43055,"Schmidt, Tobias",German
253843,52903,"Ávila, Cassiano",Portuguese (BR)
253843,21909,"Mathis III, James C.",English
245500,60065,"Thuilier, Coralie",French
245500,53379,"Singer, Beatriz",Portuguese (BR)
253908,9910,"Laurent, Arnaud",French
253908,30665,"Roye, Nicolas",English
253908,40192,"Sierich, Bastian",German
253908,57328,"Leguizamo, Elliot",Spanish
253908,21199,"Zilse, Felipe",Portuguese (BR)
238769,28291,"Roux, Stéphane",French
253839,9910,"Laurent, Arnaud",French
253839,50839,"Colt Levy, Ryan",English
253839,21411,"John von Freyend, Tobias",German
253839,65292,"Torres, Nicholas",Portuguese (BR)
253844,57117,"Krüger, David",French
253844,860,"Haberkorn, Todd",English
253844,9166,"Fritzsche, Rainer",German
253844,21467,"Noya, Gabriel",Portuguese (BR)
245502,1616,"du Pac, Benoît",French
245502,5141,"Kumode, Robson",Portuguese (BR)
245499,56988,"Papineschi, Alexia",French
245499,56603,"Mello, Lia",Portuguese (BR)
253907,62275,"Hava, Alicia",French
253907,11369,"Morris, Cassandra Lee",English
253907,57812,"Schwarze, Clara",Spanish
253907,56906,"Gonçalves, Rafaela",Portuguese (BR)
253961,37861,"Trott, Abby",English
253961,52880,"Zadra, Rebeca",Portuguese (BR)
253961,77513,"Pérot, Claire",French
238768,76572,"Augrond, Olivier",French
238768,57026,"Luz, Ian",Portuguese (BR)
238768,44978,"Derksen, Simon",German
245505,36888,"Mills, Daman",English
245505,43671,"Assali, Heitor",Portuguese (BR)
245505,18973,"De Gracia, Ángel",Spanish
253840,47309,"Lauer, Mick",English
253840,21201,"Pestel, Arthur",French
253840,64189,"Gutiérrez, Roberto",Spanish
253840,52954,"Novaes, Rodolfo",Portuguese (BR)
253573,24245,"Lévy, Gilbert",French
253573,14487,"Campanile, Carlos",Portuguese (BR)
238763,,,
253578,,,
253960,1616,"du Pac, Benoît",French
245504,55500,"Herlin, Simon",French
245504,44013,"Borges, Silas",Portuguese (BR)
253909,26403,"Ronchewski, Stéphane",French
253909,860,"Haberkorn, Todd",English
253909,45772,"Rotermund, Sascha",German
253909,43640,"Marchetti, César",Portuguese (BR)
238766,57093,"Dos Santos, David",French
238766,55790,"Mafra, João Vitor",Portuguese (BR)
238766,46153,"Mutsuda, Masumi",Spanish
253959,74140,"Fédée, Mike",French
253959,17611,"Bentley, John Eric",English
253959,45529,"Iwannek, Michael",German
253959,66886,"Fiori, JV",Portuguese (BR)
245503,9887,"Diot, Marie",French
245503,45409,"Keller, Fernanda",Portuguese (BR)
238770,27647,"Guetat, Nessym",French
238770,21195,"Guarnieri, Caio",Portuguese (BR)
238764,38659,"Hondo, Kaede",Japanese
238764,55526,"Lacombe, Lila",French
238764,46375,"Porto, Luiza",Portuguese (BR)
238764,23661,"Tietz, Kristina",German
238764,63032,"Nathanson, Julie",English
238760,11641,"Kuno, Misaki",Japanese
238760,63498,"Legrand, Faustine",French
238760,75782,"Galli, Lorenzo",Portuguese (BR)
238760,57193,"Valadez, Azucena",Spanish
238760,45537,"Hadad, Ben",German
238760,982,"Derryberry, Debi",English
238760,46018,"Orra, Ana",Spanish
238762,21955,"Taichi, You",Japanese
238762,56146,"Orphelin, Noémie",French
238762,43700,"Giudice, Michelle",Portuguese (BR)
238762,37861,"Trott, Abby",English
238761,21543,"Hanamori, Yumiri",Japanese
238761,57499,"du Pac, Jean-Stan",French
238761,44016,"Luiz, Ítalo",Portuguese (BR)
238761,57222,"Romero, Marisol",Spanish
238761,68653,"Regan, Kieran",English
238761,45514,"Schatton, Nina",German
238761,77578,"Küch, Ben",German
245501,55890,"Horta, Rodrigo",Portuguese (BR)
253845,21785,"Harlacher, Erika",English
253845,55404,"Serre, Léopoldine",French
253845,31339,"Hönig, Maria",German
253845,43628,"Ferreira, Priscila",Portuguese (BR)
253845,78666,"Alfonso, Nerea",Spanish
253588,56327,"Godin, Stefan",French
253588,7974,"Lima, Wellington",Portuguese (BR)
253841,56270,"Hennequin, Charlotte",French
